faq_id,question_date,atomic_id,question,answer,l1_category,l2_category,source_l2_category_1,source_l2_category_2,source_l2_category_3,l3_category_1,l3_category_2,l3_count
24303,2015-12-17,24303_A01,在CIP中台灣遊記的分類號733.6後方的數字/119.6是什麼意思？,733.6/119.6應為錯誤類號，正確應為733.9/119.6。/後的數字代表地區代碼，119指嘉義縣竹崎鄉（參考台灣鄉鎮表）。,分類法,複分與號碼組合,複分與號碼組合,地理與地方文獻分類,,地區與地域複分,,1
24323,2016-03-05,24323_A01,學生的Final project、學士畢業論文及碩士生畢業論文該如何分類？是否可將其分入378.242，並依內容類別細分？,根據DDC 22版說明，學位論文可附加標準複分於類號後。學士畢業論文可歸於378.241，碩士論文歸於378.242。Final project應按學士級或碩士級分別歸入378.241-378.242。若論文不多，可分散於各主題類號下；若集中存放，可歸入378.242後附加內容細分。,分類法,複分與號碼組合,類號判定與選擇,複分與號碼組合,,形式與標準複分,類號組配、加號與排列,2
24340,2016-04-13,24340_A01,前一本是否也該改為天主教的類號？,不建議改，兩書皆歸入248.206（明代的基督教史，中國基督教史 + 時代複分）便可。,分類法,複分與號碼組合,複分與號碼組合,,,時代與年代複分,,1
24342,2016-04-19,24342_A01,請問下面LC的分類號如何排序?(1)BV4509 .Y363 1996(2)BV4509.1 .Y36 2000(3)BV4509.C5 .Y363 2013(4)BV4509.2 H8 2000c,"正道: 您好, 排列順序是(1)BV4509, (3)BV4509.C5, (2)BV4509.1, (4)BV4509.2 園地中有關LC分類的排序, 我已經有回答過了, 您可參考, 若不清楚, 建議您其實可以直接看類表, 以此題來說BV4509是基本號, 接著是BV4509.A-.Z按科特號細分其他語言, 接著才是數字, 如BV4509.5是General special 錢月蓮敬答  20160422",分類法,複分與號碼組合,複分與號碼組合,,,類號組配、加號與排列,,1
24345,2016-04-21,24345_A01,「生物學發展史」一書CIP分類為360.9，此複分法與主表類號是否有衝突?,"Warm: 您好, 我的看法是有疑問但沒有衝突。 可能您認為為甚麼不是用360.09?  是不是?  從目前類表的類目分析, 和總論複分是符合的, 總論複分09是歷史與現況, 可細分歷史時代0901-0908, 也可依國分092-097, 前者是生物學史, 後者便是各國生物學，所以並沒有衝突!",分類法,複分與號碼組合,複分與號碼組合,,,形式與標準複分,,1
24356,2016-05-12,24356_A01,大溪鎮志的分類號733.9的.9是根據何項所給？,733.9 → .9 (原理來自地方志複分表: 第二法 各地方.9) 台灣分區志,分類法,複分與號碼組合,複分與號碼組合,地理與地方文獻分類,,地區與地域複分,,1
24356,2016-05-12,24356_A02,109.9是根據何項所給？,"109.9 → 109桃園縣 (後改制為桃園市) .9 (仿733.9複分 p.537, 其原理來自地方志複分表: 第二法 各地方p. 512)",分類法,複分與號碼組合,複分與號碼組合,地理與地方文獻分類,,地區與地域複分,,1
24356,2016-05-12,24356_A03,107.1是根據何項所給？,107.1 → .1 (台灣各區複分表 p.537) 大溪鎮 (後改制為大溪區),分類法,複分與號碼組合,複分與號碼組合,,,地區與地域複分,,1
24401,2016-11-17,24401_A01,ISBN 9789862729083 的 CIP 分類號 550.7 中的 .7 是怎麼來的？,550 是經濟學，依總論複分表 + 07 論文集，原本應該是 550.07 才對，但根據複分的規則，遇 2 個 0 時，省略一個 0，所以是 550.7。總論複分表說明：複分時，一般以本表複分號碼添加於類號之後即可，惟類號末位數為一個「0」或二個「0」者，除表中特別註明外，其 0 可省略之。(類表修訂版 p.693),分類法,複分與號碼組合,複分與號碼組合,,,類號組配、加號與排列,,1
24402,2016-11-17,24402_A01,CIP分類號中的/139如何得知？,分類號528.8833/139中，/139代表臺灣臺東縣的縣市代碼。需參考附表八《臺灣縣市表》（見p751），該表顯示臺東縣的複分代碼為139。,分類法,複分與號碼組合,複分與號碼組合,地理與地方文獻分類,,地區與地域複分,,1
24405,2016-11-21,24405_A01,分類號733.9/103.9/145.4的解析是什麼？,733.9/103.9/145.4 此分類號是指新北市新莊區的人文，解析如下：733 臺灣（取自主表）103 新北市（取自附表八）145 新莊區（取自附表九）,分類法,複分與號碼組合,複分與號碼組合,,,地區與地域複分,,1
24405,2016-11-21,24405_A02,.9和.4在分類號中分別代表什麼？,.9 是各地方，當一地方要再細分至更小區域時必須使用的複分號。.4 是指該地方的人文。在最後一個.9/地方後，再加一次複分，以揭示該地方文獻的內容。,分類法,複分與號碼組合,複分與號碼組合,,,類號組配、加號與排列,,1
24411,2016-12-05,24411_A01,編目ISBN:9789574326884時，查到某些圖書館給號958.232，958普通攝影集/.2中國/那32呢？,958.232是舊版分類法號碼，指臺灣攝影家作品集類號。2為中國代碼，32為臺灣代碼；新版則與中國切割以33為臺灣代碼。,分類法,複分與號碼組合,改類與新舊類號處理,複分與號碼組合,,地區與地域複分,,1
24411,2016-12-05,24411_A02,「攝影家姓名排」要依據為何？,依世界區域及分國表複分，再依攝影家姓名排。,分類法,複分與號碼組合,複分與號碼組合,,,地區與地域複分,類號組配、加號與排列,2
24443,2017-04-03,24443_A02,請簡述「取內型，捨外型」的原則,「取內型，捨外型」指總論複分時，因只取一次複分，當資料同時兼具內容與外在類型時，內型的複分需優先於外型的複分。例如《中國教育史論文集》分類號取520.92（內型：歷史）而非520.7（外型：論文集）。內型從文獻內容著眼，外型從外在形式著眼，分類上以內容為優先。,分類法,複分與號碼組合,複分與號碼組合,,,形式與標準複分,,1
24450,2017-04-24,24450_A01,本館使用LCC為外文書作分類，著者碼取三位字母，請問若分類號複分時，同樣使用三位字母作複分是否可行？,cherry您好: LCC分類表上，當在某個類號下標示「.A-Z」，以對個別作家或人物進行複分時，原則上會以下列方法來做複分取號：1、可先查詢美國國會圖書館（LC）的書目或權威資料，確認國會圖書館是否已為該位作家提供專號。以您問題中所提及的Djuna Barnes為例，可使用國會圖書館為其提供的類號PS3503.A614。2、如果經查詢後發現國會圖書館未對該位作家提供專號，則建議使用克特號取號表（Cutter Table）來進行複分。以作家Djuna Barnes為例，若需要自行以克特表取號，則分類號會是PS3503.A76，如有重號，可再加碼擴充。上述建議方法，是以LCC類表對類號的構組原則為依據，在國圖的編目園地上可查得相關的工具或資訊。有關您所提及的「使用三位字母作複分」應為貴館內部作業政策，目前並未見過相關作法，建議可再評估考量。,分類法,複分與號碼組合,複分與號碼組合,,,形式與標準複分,,1
24450,2017-04-24,24450_A02,"作者：Barnes, Djuna分類號為：PS3503.ARN，此分類號是否符合LCC複分規則？",以Djuna Barnes為例，若使用LCC分類表進行複分，國會圖書館已提供專號PS3503.A614。若未查詢到專號，則建議使用克特號取號表，分類號會是PS3503.A76，如有重號可再加碼擴充。,分類法,複分與號碼組合,分類法版本與分類工具,複分與號碼組合,,形式與標準複分,,1
24456,2017-05-19,24456_A02,"874.88 .88如何分,書名為美國女性文學","請問是從哪兒看到的分類號呢? 若這個類號是正確的話, 應該不是《美國女性文學》這本書的分類號! 基本上874.8這個類號是指美國地方文學(仿分英國文學模式)，若還需進一步以地方複分的話，874.8 + 8 (依美國州名譯名號碼)的意思該指美國阿拉斯加的文學。",分類法,複分與號碼組合,複分與號碼組合,,,地區與地域複分,類號組配、加號與排列,2
24456,2017-05-19,24456_A03,863.27 其中的7如何分的,863.2類號是指台灣文學批評，其複分係仿821-827的複分。故863.27當指台灣小說的評論。,分類法,複分與號碼組合,複分與號碼組合,,,專類複分與仿分,,1
24466,2017-06-13,24466_A02,若要區分不同國家的課本，能否在523.31之後加分國表？,馬來西亞的華文課本入523.31386；新加坡的華文課本入523.31387? 我個人認為這樣分並不適合: 523.311本身即代表國語(華語)教學，並無再依國分的必要，若真有需要依國別再細分，國別碼請勿直接加於523.311號碼後，因在邏輯架構上會與總論複分號的位置混淆。建議可以這樣分： 1. 於總論複分的09後再加國別碼，如： 馬來西亞的華文課本入523.31109386 新加坡的華文課本入523.31109387 2. 於523.311後加斜撇 / 符號，如： 馬來西亞的華文課本入523.311/386 新加坡的華文課本入523.311/387 3. 國別碼單獨成一行，置於分類號後作者號前，如： 馬來西亞的華文課本入 523.311 386 8555 新加坡的華文課本入 523.311 387 8555 ※另請特別注意，凡內部使用規則請務必做編目員筆記，紀錄是從何時開始這樣分，如何分等等。,分類法,複分與號碼組合,複分與號碼組合,,,地區與地域複分,類號組配、加號與排列,2
24473,2017-07-05,24473_A01,專門講唱片保存與整理的書應歸入什麼類號？,「唱片的保存與整理」相關參考類號如下：1. 唱片的保存與整理可入023.858 023.8此類目是特殊資料利用，此類範圍包括總論特殊資料之收集、分類、編目、閱覽、典藏等，並依特殊資料複分表複分。唱片屬錄音資料，可入視聽資料023.85項下的細目錄音資料023.858。2. 若不是圖書館的特殊資料典藏，可入471.9音響設備。,分類法,複分與號碼組合,類號判定與選擇,複分與號碼組合,,形式與標準複分,,1
24495,2017-09-01,24495_A01,若經濟史地複分表複分後與其他地區號碼衝突，應如何處理?,請勿直接加9，須加09。,分類法,複分與號碼組合,複分與號碼組合,,,類號組配、加號與排列,,1
24495,2017-09-01,24495_A02,英國經濟史與愛爾蘭經濟史的正確給號方式為何?,英國經濟: 552.41 英國經濟史: 552.4109 (552.41 + 09) 愛爾蘭經濟: 552.419 愛爾蘭經濟史: 552.4199,分類法,複分與號碼組合,複分與號碼組合,地理與地方文獻分類,,地區與地域複分,,1
24514,2017-10-19,24514_A01,《中文圖書分類法》複分表的有什麼意義與型態嗎？,複分表的作用是在簡化類表篇幅，意義是將主類表中有相同標準劃分的某些類目所產生的相同子目抽取出來，配以特定號碼單獨編列成表，提供主表有關類目相同細分的代碼。複分表的類型：(1)通用複分表 (2)專類複分表 (3)仿照複分。,分類法,複分與號碼組合,複分與號碼組合,,,形式與標準複分,專類複分與仿分,2
