faq_id,question_date,atomic_id,question,answer,category
24504,2017-09-18,24504_A01,OCLC釋出的OCLC Dewey Cutter Program為何是Four-Figure Table？,OCLC的Four-Figure Tables是以Three-Figure Table為基礎做擴充的，由於圖書館館藏量大幅成長、團體及題名標目形式增加，使原有取號表效益不足，需人工調整避免重號。因此將Cutter table (1901)和Cutter-Sanborn three-figure table (ca. 1896)核對修訂，並擴充新增條目與數字對應的克特號。,作者號及輔助區分號
24504,2017-09-18,24504_A02,OCLC Dewey Cutter Program的Four-Figure Table與一般查表的Three-Figure Table有何差異？,"Four-Figure Table與Three-Figure Table相容，但擴充了原有條目：1. 新增單一字母（如A, B, C）的克特號；2. 增加Ii、Iw、Ix等條目；3. 數字對應區間不同（Cutter Table為A1-A8，Cutter-Sanborn Table為A1111-A1118）；4. 采用選擇性擴充方式，針對高頻率使用且易重號的條目擴充為9或81個條目。",其他
24505,2017-09-21,24505_A01,有關創用 CC（Creative Commons）的敘述，下列表述何者錯誤？,A.著作的著作權保護期間永久有效,編目法
24505,2017-09-21,24505_A02,創用 CC 是否允許著作人對同一著作採用兩種或兩種以上不同的授權條款？,著作人可以對同一著作採用兩種或兩種以上不同的組合方式,編目法
24506,2017-09-19,24506_A01,246指標1有無附加款目及附註的使用原則？,246指標1的有無附加款目是指是否有相關資源的附加檢索款目（是否提供欄位7XX檢索），而有無附註是指是否在OPAC端要顯示「副題名:」等之類的前導用語。,編目法
24506,2017-09-19,24506_A02,若有附加款目是否意旨須加編740段？,不需要，因為246是其他題名，而740是附加款目，兩者作用不同，不要混淆。,其他
24506,2017-09-19,24506_A03,現在進行抄錄時發現246指標1為3但僅有編246沒有740，這樣是對的嗎？附加款目在哪裡？還是246也可以做附加款目看待？,是正確的，因為246指標1為3表示有附加款目，但246本身是其他題名，不需要740。附加款目在740段，246不能作為附加款目。,編目法
24507,2017-09-21,24507_A01,圖書館工作人員的職稱是什麼(除了館長、副館長之外),sun您好： 您的提問，不屬於分類編目相關問題，在此僅能簡單給予您回覆。 圖書館工作人員，依各圖書館功能與性質有所不同，以國家圖書館為例，國圖的人員編制表與職稱，可參考「國家圖書館編制表」。 參考連結：http://edu.law.moe.gov.tw/LawContentDetails.aspx?id=GL000975&KeyWordHL= 如有其他類似問題，建議您可至國家圖書館學術知識網提問，謝謝。 編目園地敬覆 106.9.21,其他
24508,2017-09-22,24508_A01,什麼是Tag 008？,欄位008是用來描述資源的內容特性。可直接上MACR 21官網查閱其標示所代表的涵義。MARC 21 Home page - MARC Standards http://www.marc21.ca/index-e.html MARC 21 Format for Bibliographic Data: Table of Contents https://www.loc.gov/marc/bibliographic/ 其他欄位也煩請自行參閱該網站。,機讀編目格式
24508,2017-09-22,24508_A02,MARC21還有哪些欄位資料？,其他欄位資料請參閱MARC21官網。編目的第一個步驟是決定LDR/06-07的值：判斷在編資源書目紀錄類型(Type of record)LDR/06和書目性質(Bibliographic)LDR/07，決定這兩個紀錄標示後才進入下一步。第二個步驟是根據LDR/06-07的值，選擇008的內容特性，其中008的18-34位址，便是針對LDR/06-07各種紀錄類型特殊資料項目的代碼來決定的。,機讀編目格式
24509,2017-09-27,24509_A01,中文圖書分類法適用於兒童圖書館嗎？,基本上我個人認為沒有甚麼適與不適用的問題，而是怎麼用的問題。目前普遍通用的「中文圖書分類法」，有其邏輯架構，可依個別需求調整適用的繁簡層級，不足的部分可以擴充類號，不需細分的部分也可以選取類表的基本號或囊括較大範圍的上位類級別。所謂「今日的兒童即為明日的公共圖書館和大學圖書館的利用者」，從小使用同一套系統，有利於圖書館的利用。,其他
24509,2017-09-27,24509_A02,目前有適合兒童圖書館的分類方式嗎？,教育部曾頒布過「國民學校圖書暫行分類法」，可以參考。其他因沒有涉略不得而知。兒童圖書館其實很適合主題分類，可先將圖書劃分幾個大類，如故事類、文學類、科學類、知識類、音樂類、藝術類等，於各大類下再依主題、適用閱讀級別等方式去區分。若採用這樣的管理方式，管理人員便顯得格外重要，須要精心的設計。,其他
24510,2017-10-05,24510_A01,523.33 這個類號代表什麼內容？,523.33 是國小常識科教學法，與問題關聯度不夠。,其他
24510,2017-10-05,24510_A02,802.71 這個類號的用途是什麼？,"802.71 類目為「寫作」，著重於將抽象意念用語文適切表達，如寫作的修辭、章句及標點符號等，例如國文(論文寫作) / 黃淑真, 陳麗玲編著等考試用作文教學。",其他
24510,2017-10-05,24510_A03,811.1 這個類號的用途是什麼？,811.1 類目為「寫作法」，著重於寫作的方法，即遵循文學體例或各種文章的做法來寫作，例如小說經驗 :名家談寫作技巧 / 黃武忠著。,編目法
24511,2017-10-12,24511_A01,如果書上沒有朝代，但我確定李白是唐朝人，是否自行添加：200 $f(唐)李白？,CMARC 200字段或MARC 21 245字段，基本上是採照錄原則，資源上呈現什麼就記錄什麼，不必刻意去添加什麼。,編目法
24511,2017-10-12,24511_A02,如果書名頁用方括弧[]：[明]汪瑗原著，是照書名頁用方括弧[]，還是仍用圓括弧()？,"根據CCR1.1.1.1的規定: 正題名若含刪節號(...)及方括弧([])，應分別改為破折號(—)及圓括弧(( ))，以免與指定的標點符號混淆。…所以,[明]要改為(明)。",編目法
24512,2017-10-13,24512_A01,國圖會否考慮增加一欄（例如9號）以區分2000年以後的作者？,"Frankie, 您好, 挺有創意的發想，可以提出來討論，但不保證得到認同。 作者號第一碼取得是「時代」，也是朝代的更迭，民國還存在呢，以什麼做歷史分期標準呢? 2000有何特殊意義? 千禧年? 剛好是2000? 首尾五筆檢字法確實同號的機率高過四角號碼，不過區分同號也不必非從時代著手吧? 除非改朝換代，不建議隨意更改時代碼或增加一行，建議可以以100年為單位，從「:」後設計不同的英數字組合，做為作者區分號。 錢月蓮敬答  20171016",作者號及輔助區分號
24513,2017-10-17,24513_A01,「詩集傳 /(宋)朱熹集傳」中朱熹應著錄於CMARC 700還是702？,《詩集傳》是朱熹研究詩學的著作，即朱熹對詩經的研究和評論，著錄於CMARC 700 (MARC 21 100)。,編目法
24513,2017-10-17,24513_A02,「尚書正義 /(唐)孔穎達等疏」中孔穎達應著錄於CMARC 700還是702？,《尚書正義》是孔穎達所作五經正義中的一部，著錄於CMARC 700 (MARC 21 100)。,機讀編目格式
24513,2017-10-17,24513_A03,「禮記注疏 / (漢)鄭玄注; (唐)孔穎達疏」中鄭玄與孔穎達應如何著錄？,《禮記注疏》中漢代鄭玄注與唐代孔穎達疏皆屬注疏內容，注釋不視為主要作者，故鄭玄著錄於CMARC 702 (MARC 21 700)；孔穎達也著錄於CMARC 702 (MARC 21 700)。,編目法
24514,2017-10-19,24514_A01,《中文圖書分類法》複分表的有什麼意義與型態嗎？,複分表的作用是在簡化類表篇幅，意義是將主類表中有相同標準劃分的某些類目所產生的相同子目抽取出來，配以特定號碼單獨編列成表，提供主表有關類目相同細分的代碼。複分表的類型：(1)通用複分表 (2)專類複分表 (3)仿照複分。,分類法
24514,2017-10-19,24514_A02,「總論複分表」的內容及使用方法為何？,總論複分表屬於通用複分表的一種，內容：．．01 理論與方法論 ．．02 參考工具 ．．03 教育及研究 ．．04 辭典；百科全書 ．．05 連續性出版品 ．．06 機關、團體、會議 ．．07 論文集 ．．08 書叢 ．．09 歷史與現狀 使用要點： 1. 總論複分號碼組配時，可直接將號碼添附於主類號之後；但主類號中如末一位或末兩位為0，則宜先將0去掉，然後再進行組配。如: 醫學期刊為410.5 (非410.05)。 2. 總論複分只需複分一次，若資源內容同時兼具2種總論複分時，只能選用1種，通常的原則是內容重於形式，即優先選用01/03/09的總論複分。 3. 主表中若已按總論複分立類者，如:教育法規(526.2)、經濟史地(552) ，直接引用，勿需再複分一次。,編目法
24515,2017-11-02,24515_A01,主題分析的定義是什麼？,"主題分析是解析資源內容並予資源分類號及主題詞的過程。詳細之定義請參考：1. 主題分析的意義：辨識某作品所含知識內容( Intellectual Content)的過程，係依據文獻顯著的特性加以解析，其結果可能以二種方式呈現在目錄、書目或索引中：一是數字符號，如分類系統；一是語言詞彙，如標題或索引詞。(張慧銖教授) 2. 主題分析 / 張慧銖、邱子恒、藍文欽、鄭惠珍、阮明淑、陳昭珍等著, Airiti Press Inc出版 ,2016/09/30 3. 主題分析(Subject Analysis) (王梅玲教授) 技術服務小百科: http://techserviceslibrary.blogspot.tw/2011/04/subject-analysis.html 圖書館學與資訊科學大辭典: http://terms.naer.edu.tw/detail/1683115/ 錢月蓮敬答 20171104",主題法
24516,2017-11-03,24516_A01,其他欄位，如有著錄英歐語系題名結束時，是否也需要加「.」？,欄位500除非另有標點符號，否則字段500以句點結尾。,其他
24516,2017-11-03,24516_A02,240欄位在結束時是否需要加「.」？,240字段在整個結束時是不加標點的，除非字段中的最後一個字是縮寫、首字母或字母，或有其他標點符號，如作區辨性用的( )。,其他
24517,2017-11-07,24517_A01,學習時應如何選擇專有名詞的多種定義？,一般會先查閱字典辭典或百科全書上的定義，百科全書應比字典更為詳盡並附有參考書目，參考書目可供延伸閱讀。工具書之外，可補充閱讀期刊文獻或專書，專書應是對一個問題解析最為詳盡的著作，兩者也都有提供參考文獻，行有餘力還可再進一步研讀。不論是紙本或網路資源提供的資料，都不可不經選擇就定於一，應該多多閱讀，經過爬梳理解後再自己重寫出來，不建議單選一種死記。,其他
24517,2017-11-07,24517_A02,參與正式試卷時應如何選擇與回答？有無選擇的參考指標？,可參考權威教授寫的資源，摘記重點融合成為自己的再重寫出來，提供給您的參考資源都是權威教授寫的，可作為選擇的參考。,編目法
24518,2017-11-07,24518_A01,中文圖書分類法（2007）中「入」、「入此」、「宜入」、「參見」四種參照法的意義為何？,"1.「入」/「入此」的用法：在某類目下若有「XXX(類目名稱)入xxx(類號)」之說明文字，是表示說明文字中的XXX類目不歸入該類目，而是入說明文字中的xxx類號。例如：118 知識區分 總論入此；人文學入119，宗教類入200，自然科學類入300... 此說明是指當資源內容是總論知識區分時才入此118類號；當資源內容是探討人文學或人文學知識分類時是入類號119人文學，不是入118... 735.421 敘利亞古代史 亞述帝國入此 此說明是指當資源內容是講亞述帝國時，用735.421此類號。
2.「宜入」的用法：適用於選擇性類目(或稱交替類目)，某些分類號可同時隸屬於兩個不同「上位類」下的類目，圖書館只可選擇其中的一個歸類。例如：[563.71] 保險法規 宜入 587.5 此說明在分類體系下保險法規可入「563.7保險」或「587商事法」範疇，但類表建議使用其中一個類目587.5保險法 [ ]使用於交替類目的符號，[ ]內的類號通常是不建議要使用的類號。
3.「參見」的用法：是指明類目有相關關係，提醒編目員在分類標引時應參閱兩個相關類號的上下各類後選擇其中適當的作標引。如：426 家庭工藝 參見960應用美術 說明家庭工藝和應用美術相關，分類時要分別參考兩個類號後再予以歸類",其他
